amount,venue,address,city,city_id,state,state_full,zip,type,inst_id
320850.45,Little Chicago llc DBA Capone's ,227 E. Main St,Johnson City,3138,TN,Tennessee,37604,Live venue operator or promoter,10032
48528.90,"The Down Home, Inc ",300 W Main St ,Johnson City,3138,TN,Tennessee,37604,Live venue operator or promoter,10033
364850.34,International Storytelling Center ,116 West Main Street ,Jonesborough,3139,TN,Tennessee,37659,Live performing arts organization operator,10034
41793.95,Sonshine Management Inc. ,767 Hairetown Road ,Jonesborough,3139,TN,Tennessee,37659,Live venue operator or promoter,10035
1007167.61,JR Facility Management KC LLC ,601 E Truman Rd ,Kansas City,3140,TN,Tennessee,37203,Live venue operator or promoter,10036
49822.40,Vision Productions Inc. ,140 Broad Street ,Kingsport,3141,TN,Tennessee,37660,Live venue operator or promoter,10037
28053.79,Attack Monkey Productions ,702 Lake Forest Drive,Knoxville,3142,TN,Tennessee,37920,Talent representative,10038
551699.45,Big Ears Festival ,900 S Gay Street Ste 1001,Knoxville,3142,TN,Tennessee,37902,Live performing arts organization operator,10039
1083197.83,Bijou Theatre Center ,803 S Gay St,Knoxville,3142,TN,Tennessee,37902,Live venue operator or promoter,10040
105667.20,Central Cinema LLC ,1205 N central st. ,Knoxville,3142,TN,Tennessee,37917,Motion picture theater operator,10041
1107582.65,"CKN Theatres, LLC ",9111 Cross Park Drive #E275 ,Knoxville,3142,TN,Tennessee,37923,Motion picture theater operator,10042
286518.94,Classic Productions for Students ,"10426 Jackson Oaks Way, Suite 202 ",Knoxville,3142,TN,Tennessee,37922,Live venue operator or promoter,10043
237518.37,"Don't Panic, LLC ",5024 Fowler Lane Northeast ,Knoxville,3142,TN,Tennessee,37918,Live venue operator or promoter,10044
43168.95,"Encompass Arts, LLC ",1921 Ho-Co-Ta-Ke Lane Northwest ,Knoxville,3142,TN,Tennessee,37912,Talent representative,10045
53917.88,Flying Anvil Theatre ,1300 Rocky Hill Rd ,Knoxville,3142,TN,Tennessee,37919,Theatrical producer,10046
1103377.78,"Guido Films, LLC ",9111 Cross Park Dr #E-275 ,Knoxville,3142,TN,Tennessee,37923,Motion picture theater operator,10047
3771872.11,Historic Tennessee Theatre Foundation ,604 S Gay Street ,Knoxville,3142,TN,Tennessee,37917,Live venue operator or promoter,10048
22689.93,"Houla Entertainment, LLC ",8616 Hempstead Drive ,Knoxville,3142,TN,Tennessee,37923,Talent representative,10049
78697.15,Knoxville Children's Theatre Inc ,109 E. Churchwell Avenue ,Knoxville,3142,TN,Tennessee,37917,Live performing arts organization operator,10050
168884.34,Knoxville Opera Company ,612 E Depot Ave ,Knoxville,3142,TN,Tennessee,37917,Live performing arts organization operator,10051
333261.00,LONESTAR DEVELOPMENT COMPANY ,3800 NEAL RD ,Knoxville,3142,TN,Tennessee,37918,Motion picture theater operator,10052
1058710.09,Mill & Mine Music LLC ,227 W Depot Ave,Knoxville,3142,TN,Tennessee,37917,Live venue operator or promoter,10053
1096623.67,"One Horse Town Entertainment, Inc ",11220 Outlet Drive ,Knoxville,3142,TN,Tennessee,37932,Live venue operator or promoter,10054
1054216.19,"Phoenix Main Gate, LLC ",9111 Cross Park Dr Ste E275 ,Knoxville,3142,TN,Tennessee,37923,Motion picture theater operator,10055
42650.00,"Pilot Light, Inc ",106 E Jackson Ave ,Knoxville,3142,TN,Tennessee,37915,Live venue operator or promoter,10056
17155.18,Regina Greene ,2454 Kennington Rd ,Knoxville,3142,TN,Tennessee,37917,Talent representative,10057
255153.50,Tennessee Riverboat Company Inc ,300 Neyland drive ,Knoxville,3142,TN,Tennessee,37902,Live venue operator or promoter,10058
466143.78,Crockett Cinemas ,2128 N. Locust Ave ,Lawrenceburg,3143,TN,Tennessee,38464,Motion picture theater operator,10059
78783.59,PRINCESS THEATRE ,72 South Main Street,Lexington,3144,TN,Tennessee,38351,Motion picture theater operator,10060
2937121.65,Country Thunder East LLC ,730 North Gallatin Pike ,Madison,3145,TN,Tennessee,37115,Live venue operator or promoter,10061
5315155.20,Country Thunder Holdings LLC ,730 North Gallatin Pike ,Madison,3145,TN,Tennessee,37115,Live venue operator or promoter,10062
695159.55,"Festival, LLC dba Country Thunder Iowa ",730 N Gallatin Pike ,Madison,3145,TN,Tennessee,37115,Live venue operator or promoter,10063
558097.00,"American Family Theatres, Inc ",163 University Plaza ,Martin,3146,TN,Tennessee,38237,Motion picture theater operator,10064
21070.36,Union County Opry ,2945 Suite 1 Maynardville Hwy ,Maynardville,3147,TN,Tennessee,37807,Live venue operator or promoter,10065
42057.45,City of McMinnville - Park Theater ,115 W. Main St. ,Mcminnville,3148,TN,Tennessee,37110,Live performing arts organization operator,10066
170682.00,"CUMBERLAND AMUSEMENT COMPANY, INC. ",PO BOX 111 ,Mcminnville,3148,TN,Tennessee,37111,Motion picture theater operator,10067
1391311.00,BB Kings Blues Club ,149 Monroe Avenue ,Memphis,3149,TN,Tennessee,38103,Live venue operator or promoter,10068
1672912.35,"BB Kings Blues Club Nashville, LLC ",149 Monroe Avenue ,Memphis,3149,TN,Tennessee,38103,Live venue operator or promoter,10069
1757635.30,"Beale Street Blues Company Orlando, LLC ",149 Monroe Avenue ,Memphis,3149,TN,Tennessee,38103,Live venue operator or promoter,10070
6223674.40,"Beale Street Blues Company, Inc ",149 Monroe Avenue ,Memphis,3149,TN,Tennessee,38103,Live venue operator or promoter,10071
650505.60,CGI Entertainment ,6649 W Vinings Creek Cv,Memphis,3149,TN,Tennessee,38119,Live venue operator or promoter,10072
1174385.66,Cinema Management Group Inc ,575 Vann Drive,Memphis,3149,TN,Tennessee,38111,Motion picture theater operator,10073
419905.57,"Circuit Playhouse, Inc. ",66 South Cooper ,Memphis,3149,TN,Tennessee,38104,Live performing arts organization operator,10074
102852.20,"Cooper Young Business Association, Inc. ",2120 Young Avenue ,Memphis,3149,TN,Tennessee,38104,Live venue operator or promoter,10075
46322.38,"Cotton Museum, Inc. ",65 Union Avenue - Lobby ,Memphis,3149,TN,Tennessee,38103,Museum Operator,10076
55888.04,Creative Aging Memphis ,"13 S. Prescott St., #11914 ",Memphis,3149,TN,Tennessee,38111,Live performing arts organization operator,10077
222237.91,Featherland 1909 LLC ,1911 Poplar Avenue ,Memphis,3149,TN,Tennessee,38104,Live venue operator or promoter,10078
62954.48,Fire Museum of Memphis ,118 Adans Ave ,Memphis,3149,TN,Tennessee,38103,Museum Operator,10079
92096.87,"Friends of the Levitt Pavilion Memphis, Inc. ",1928 Poplar Avenue ,Memphis,3149,TN,Tennessee,38104,Live venue operator or promoter,10080
89655.61,Hattiloo Theatre ,37 S Cooper St ,Memphis,3149,TN,Tennessee,38104,Live performing arts organization operator,10081
1409090.35,"Lafayette's Music Room, LLC ",149 Monroe Avenue 149 Monroe Ave,Memphis,3149,TN,Tennessee,38103,Live venue operator or promoter,10082
9800479.80,Malco Magnolia Cinemas LLC ,5851 Ridgeway Center Pkwy ,Memphis,3149,TN,Tennessee,38120,Motion picture theater operator,10083
3887293.50,Malco Management Co ,5851 Ridgeway Center Pkwy ,Memphis,3149,TN,Tennessee,38120,Motion picture theater operator,10084
10000000.00,Malco Stage Road LLC ,5851 Ridgeway Ctr Pkwy ,Memphis,3149,TN,Tennessee,38120,Motion picture theater operator,10085
10000000.00,Malco Theatres Inc ,5851 Ridgeway Center,Memphis,3149,TN,Tennessee,38120,Motion picture theater operator,10086
8619920.55,Malco Ventures LLC ,5851 Ridgeway Center Pkwy,Memphis,3149,TN,Tennessee,38120,Motion picture theater operator,10087
747606.00,"Memphis Botanic Garden Foundation, Inc ",750 Cherry Road ,Memphis,3149,TN,Tennessee,38117,Live venue operator or promoter,10088
351654.30,"Memphis Cinema, LLC ",5117 Old Sumer Road,Memphis,3149,TN,Tennessee,38122,Motion picture theater operator,10089
3763621.14,Memphis in May International Festival Inc ,56 South Front St ,Memphis,3149,TN,Tennessee,38103,Live performing arts organization operator,10090
902257.10,"Memphis Museums, Inc. ",3050 Central Avenue ,Memphis,3149,TN,Tennessee,38111,Museum Operator,10091
334331.15,"Memphis Rock 'n' Soul, Inc. ",191 Beale Street ,Memphis,3149,TN,Tennessee,38103,Museum Operator,10092
238249.76,"New Ballet Ensemble and School, Inc. ",2157 York Avenue ,Memphis,3149,TN,Tennessee,38104,Live performing arts organization operator,10093
58089.18,"Opera Memphis, Inc. ",6745 Wolf River Parkway ,Memphis,3149,TN,Tennessee,38120,Live performing arts organization operator,10094
7584936.22,Orpheum Theatre Group ,203 South Main St. ,Memphis,3149,TN,Tennessee,38103,Live performing arts organization operator,10095
119965.14,Spectacularoptical LLC ,405 N Cleveland st ,Memphis,3149,TN,Tennessee,38104,Live venue operator or promoter,10096
88977.28,St. Mary's School dba Buckman Arts Center ,60 Perkins Extd. ,Memphis,3149,TN,Tennessee,38117,Live performing arts organization operator,10097
295320.02,"The Blues Foundation, Inc. ",421 S MAIN ST. ,Memphis,3149,TN,Tennessee,38103,Museum Operator,10098
1032822.71,The Children's Museum of Memphis ,2525 Central Avenue ,Memphis,3149,TN,Tennessee,38104,Museum Operator,10099
393980.93,Theatre Memphis ,630 Perkins Extended ,Memphis,3149,TN,Tennessee,38117,Live performing arts organization operator,10100
103850.00,William Curtis Holdings LLC ,282-284 N Cleveland ,Memphis,3149,TN,Tennessee,38104,Live venue operator or promoter,10101
159100.53,"The Milan Ritz, L.L.C. ",4871 Shelia Dr. ,Milan,3150,TN,Tennessee,38358,Motion picture theater operator,10102
79765.48,"Edge Business Management, LLC ",718 Lakeview Circle ,Mount Juliet,3151,TN,Tennessee,37122,Talent representative,10103
40914.83,WBA Entertainment INC ,1024 Benton Harbor Blvd ,Mt. Juliet,3152,TN,Tennessee,37122,Talent representative,10104
153443.79,"Center for the Arts, Inc. ",110 West College Street ,Murfreesboro,3153,TN,Tennessee,37130,Live performing arts organization operator,10105
396403.79,"Murfreesboro Movie Company, LLC ",810 NW Broad Street Suite 200,Murfreesboro,3153,TN,Tennessee,37129,Motion picture theater operator,10106
91845.44,24-8 LLC ,2417A Brasher Ave ,Nashville,3154,TN,Tennessee,37206,Talent representative,10107
38568.97,4Strings Entertainment LLC ,1101 18th Ave S 503,Nashville,3154,TN,Tennessee,37212,Theatrical producer,10108
356131.17,"5 Spot LLC, The ",1006 Forrest Ave ,Nashville,3154,TN,Tennessee,37206,Live venue operator or promoter,10109
17526.00,"Actors Bridge Ensemble Theater of Nashville, Inc ",4610 Charlotte Pike ,Nashville,3154,TN,Tennessee,37209,Live performing arts organization operator,10110
1264653.05,Adventure Science Center Nashville ,800 Fort Negley Blvd. ,Nashville,3154,TN,Tennessee,37203,Museum Operator,10111
27583.16,Alignment Management INC ,6339 Charlotte Pike #635,Nashville,3154,TN,Tennessee,37209,Talent representative,10112
586824.67,Americana Music Association ,363 Woodycredst Unit A ,Nashville,3154,TN,Tennessee,37210,Live performing arts organization operator,10113
1321705.20,"AMFM, LLC ",830 W McKennie Ave ,Nashville,3154,TN,Tennessee,37206,Talent representative,10114
124622.75,"AndyReuter, LLC ",3619 Caldwell Ct,Nashville,3154,TN,Tennessee,37204,Theatrical producer,10115
114070.54,"APEX Entertainment Management, LLC. ",801 Hillview Heights Ste 211,Nashville,3154,TN,Tennessee,37204,Talent representative,10116
455484.35,Artisan Agency LLC. ,523 Natchez Bend Rd.,Nashville,3154,TN,Tennessee,37221,Talent representative,10117
653970.00,"ARTISTMGMT, LLC ",615 Main St # 127 ,Nashville,3154,TN,Tennessee,37206,Talent representative,10118
771370.68,"Belcourt Theatre, Inc. ",2102 Belcourt Avenue ,Nashville,3154,TN,Tennessee,37212,Motion picture theater operator,10119
62185.48,"Big Enterprises, LLC ",1619 Graybar Lane ,Nashville,3154,TN,Tennessee,37215,Talent representative,10120
1702581.25,"Bliss Nashville, LLC ",1519 Church Street,Nashville,3154,TN,Tennessee,37203,Live venue operator or promoter,10121
1060526.25,"Bluebird Cafe, Inc. ",4004 Hillsboro Pike Ste 240B,Nashville,3154,TN,Tennessee,37215,Live venue operator or promoter,10122
374864.49,BONA FIDE LIVE INC ,2208 Elliston Place ,Nashville,3154,TN,Tennessee,37203,Live venue operator or promoter,10123
279632.10,Bowe Incorporated ,1002 Gillock Street ,Nashville,3154,TN,Tennessee,37216,Live venue operator or promoter,10124
30301.68,Brendan Lewis ,1125 Chester Ave Apt 6,Nashville,3154,TN,Tennessee,37206,Talent representative,10125
61432.35,Bruce Fitzpatrick DBA The End ,22219 Elliston Pl. #C5,Nashville,3154,TN,Tennessee,37203,Live venue operator or promoter,10126
108489.10,BUCANAS 2009 INC ,3810 NOLENSVILLE PIKE ,Nashville,3154,TN,Tennessee,37211,Live venue operator or promoter,10127
709596.15,CABARAY LLC ,5724 River Rd ,Nashville,3154,TN,Tennessee,37209,Live venue operator or promoter,10128
18151.56,Carlos Vergara ,950 Battlefield Drive ,Nashville,3154,TN,Tennessee,37204,Talent representative,10129
119799.37,Clearview Artist Management LLC ,3186 Parthenon Avenue Unit i,Nashville,3154,TN,Tennessee,37203,Talent representative,10130
8000000.00,"Country Music Foundation, Inc. ",222 Fifth Ave South ,Nashville,3154,TN,Tennessee,37203,Museum Operator,10131
4390971.57,"CS Entertainment, LLC ",1212 8th Ave S STE 102,Nashville,3154,TN,Tennessee,37203,Talent representative,10132
9334.40,"Darkhorse Theater, Inc ",4610 Charlotte Pike ,Nashville,3154,TN,Tennessee,37209,Live venue operator or promoter,10133
155650.95,"Deep Tropics, LLC ",1036 W Kirkland Ave Ste 101,Nashville,3154,TN,Tennessee,37216,Live venue operator or promoter,10134
314845.65,"Feast or Famine, LLC ",1200 16th Ave S ,Nashville,3154,TN,Tennessee,37212,Talent representative,10135
76367.01,"Fielding L Logan, III ",2000 Earlington Drive ,Nashville,3154,TN,Tennessee,37215,Talent representative,10136
142280.84,"Fletcher Entertainment, LLC ",2821 Polo Club Road ,Nashville,3154,TN,Tennessee,37221,Talent representative,10137
27837.68,Gina Mendello LLC ,"3114 Kinross Avenue Nashville, TN 37211",Nashville,3154,TN,Tennessee,37211,Talent representative,10138
1640995.10,"Glowco, LLC ",1212 8th Ave S Ste 102 ,Nashville,3154,TN,Tennessee,37203,Live venue operator or promoter,10139
396237.39,"Gold Mountainment Entertainment Nashville, Inc. ",11 Music Square East Suite 103,Nashville,3154,TN,Tennessee,37203,Talent representative,10140
846584.35,Good Company Entertainment Inc ,1711 19th Ave S ,Nashville,3154,TN,Tennessee,37212,Talent representative,10141
239371.95,Grable Group Inc ,562 Natchez Bend Rd ,Nashville,3154,TN,Tennessee,37221,Talent representative,10142
277722.63,"H3, LLC ","1212 8th Avenue South, Suite 102",Nashville,3154,TN,Tennessee,37203,Talent representative,10143
520765.10,"Hard 8 Management, Inc. ",521 5th Avenue South ,Nashville,3154,TN,Tennessee,37203,Talent representative,10144
267151.40,Hard 8 Working Group Inc. ,521 5th Ave. South ,Nashville,3154,TN,Tennessee,37203,Talent representative,10145
68920.70,"Helping Our Music Evolve, Inc. ",615 MAIN ST. SUITE G1,Nashville,3154,TN,Tennessee,37206,Live performing arts organization operator,10146
266591.69,"Hill Entertainment Group, INC ",480 Craighead Street Suite 200,Nashville,3154,TN,Tennessee,37204,Talent representative,10147
3942269.89,"Infinity Restaurant Group, Inc. ",345 Hill Ave. ,Nashville,3154,TN,Tennessee,37210,Live venue operator or promoter,10148
285812.90,"International Bluegrass Music Association, Inc ",4206 Gallatin Pike ,Nashville,3154,TN,Tennessee,37216,Live venue operator or promoter,10149
186058.71,ITXTN Enterprises LLC d/b/a East Bank Entertainment ,4710 Idaho Ave ,Nashville,3154,TN,Tennessee,37209,Talent representative,10150
13718.79,James Leslie Enterprises ,3901 Whitland Ave. #25,Nashville,3154,TN,Tennessee,37205,Talent representative,10151
487864.00,"John Dennis Entertainment, LLC ",3310 West End Ave Suite 400 ,Nashville,3154,TN,Tennessee,37203,Talent representative,10152
2775883.30,John Peets ,131 South 11th Street ,Nashville,3154,TN,Tennessee,37206,Talent representative,10153
14901.90,Jon C Prine ,409 N 17th St ,Nashville,3154,TN,Tennessee,37206,Talent representative,10154
3176472.45,"JR Facility Management, LLC ",1402 Clinton Street ,Nashville,3154,TN,Tennessee,37203,Live venue operator or promoter,10155
59816.14,"JUDY SEALE INTERNATIONAL, INC. ",109 Rivers Edge Court ,Nashville,3154,TN,Tennessee,37214,Talent representative,10156
2356373.51,"Juice Jewce, LLC ",111B Rains Ave ,Nashville,3154,TN,Tennessee,37203,Talent representative,10157
875804.05,K6 LLC ,1517 Church St,Nashville,3154,TN,Tennessee,37203,Live venue operator or promoter,10158
44106.75,KATHRYN EDWARDS ,1111 DICKERSON PIKE ,Nashville,3154,TN,Tennessee,37207,Live venue operator or promoter,10159
184167.85,Kopp Management LLC ,7051 Highway 70 S Suite 168,Nashville,3154,TN,Tennessee,37221,Talent representative,10160
4190170.50,KP ENTERTAINMENT ,2915 Berry Hill Drive ,Nashville,3154,TN,Tennessee,37204,Talent representative,10161
1275663.57,"Kris Wiatr & Associates, LLC ",1212 8th Avenue South Suite 102,Nashville,3154,TN,Tennessee,37203,Talent representative,10162
12196.44,Leland Huber ,1614 Sumner Ave ,Nashville,3154,TN,Tennessee,37206,Talent representative,10163
70504.00,Light Cave Entertainment ,1302A Montgomery Ave,Nashville,3154,TN,Tennessee,37207,Talent representative,10164
1300241.00,"Live On Stage, Inc. ",PO BOX 148237,Nashville,3154,TN,Tennessee,37214,Talent representative,10165
10610.00,"LOA Touring, LLC ",529 Snyder Avenue,Nashville,3154,TN,Tennessee,37209,Talent representative,10166
56546.99,Logan Bosemer ,286 CLOVERNOOK DR ,Nashville,3154,TN,Tennessee,37210,Talent representative,10167
34193.87,"Los Colognes, INC ",1425A Inglewood Circle North ,Nashville,3154,TN,Tennessee,37216,Talent representative,10168
61592.25,"LSA Entertainment, LLC ",8048 Claytie Circle ,Nashville,3154,TN,Tennessee,37221,Talent representative,10169
846872.15,MAC Presents LLC ,4106 Sneed Rd,Nashville,3154,TN,Tennessee,37215,Talent representative,10170
1655206.19,"Make Wake Artists, Inc. ",6705 Centennial Blvd ,Nashville,3154,TN,Tennessee,37209,Talent representative,10171
1002215.61,"MARCH ONE MUSIC, LLC ",125 12th Ave N ,Nashville,3154,TN,Tennessee,37203,Live venue operator or promoter,10172
65784.00,Market Monkeys Mmgt ,905 Maplewood Place ,Nashville,3154,TN,Tennessee,37216,Talent representative,10173
756666.10,"Matt Davenport Productions, Inc. ",PO BOX 148237 ,Nashville,3154,TN,Tennessee,37214,Theatrical producer,10174
661219.00,McGhee Entertainment Inc. ,21 Music SQ W FL 2 ,Nashville,3154,TN,Tennessee,37203,Talent representative,10175
2192628.15,Mercy Lounge LLC ,1 Cannery Row ,Nashville,3154,TN,Tennessee,37203,Live venue operator or promoter,10176
1523618.31,Metropolitan Government of Nashville and Davidson County ,1 Public SQ ,Nashville,3154,TN,Tennessee,37201,Live venue operator or promoter,10177
38175.75,Michael Lais ,4008 Bryce Road,Nashville,3154,TN,Tennessee,37211,Talent representative,10178
86762.41,Mike Robertson Management ,PO Box 120073 ,Nashville,3154,TN,Tennessee,37212,Talent representative,10179
2044908.00,Morris Higham Management LLC ,2001 Blair Blvd. ,Nashville,3154,TN,Tennessee,37212,Talent representative,10180
30747.55,Music for Seniors ,161 Rains Avenue ,Nashville,3154,TN,Tennessee,37203,Live performing arts organization operator,10181
642267.90,Musicians Hall of Fame and Museum ,401 Gay Street (Lower level of the Municipal Auditorium),Nashville,3154,TN,Tennessee,37219,Museum Operator,10182
319626.63,Nashville Academy Theatre/ Nashville Children's Theatre ,25 Middleton St ,Nashville,3154,TN,Tennessee,37210,Live performing arts organization operator,10183
1004785.16,Nashville Ballet ,3630 Redmon St. ,Nashville,3154,TN,Tennessee,37209,Live performing arts organization operator,10184
181054.50,Nashville Opera Association ,3622 Redmon Street ,Nashville,3154,TN,Tennessee,37209,Live performing arts organization operator,10185
34547.70,"Nashville Repertory Theatre, Inc. ",161 Rains Avenue ,Nashville,3154,TN,Tennessee,37208,Live performing arts organization operator,10186
189559.25,Nashville Shakespeare Festival ,161 Rains Ave,Nashville,3154,TN,Tennessee,37203,Theatrical producer,10187
4620083.20,Nashville Symphony Association ,1 Symphony Place ,Nashville,3154,TN,Tennessee,37201,Live performing arts organization operator,10188
292104.50,Naturally 7 Touring LLC ,2409 21st Ave S Ste 202,Nashville,3154,TN,Tennessee,37212,Live performing arts organization operator,10189
1219589.80,"New Frontier Management, Inc. ",900 South Street Ste. 101,Nashville,3154,TN,Tennessee,37203,Talent representative,10190
9577030.00,"OUTBACK PRESENTS, LLC ","209 10TH AVENUE S., SUITE 503",Nashville,3154,TN,Tennessee,37203,Live venue operator or promoter,10191
248718.60,PAJU LLC dba The Basement ,1604 8th Ave South ,Nashville,3154,TN,Tennessee,37203,Live venue operator or promoter,10192
343604.15,Piedmonte & Co. LLC ,1018 Gale Lane ,Nashville,3154,TN,Tennessee,37204,Talent representative,10193
3270897.33,Pilgrimage Events LLC ,1200 VILLA PL SUITE 407,Nashville,3154,TN,Tennessee,37212,Live venue operator or promoter,10194
378000.00,"Plaza Mariachi, LLC ",3955 NOLENSVILLE PK,Nashville,3154,TN,Tennessee,37211,Live venue operator or promoter,10195
45653.44,"Project Daybreak, LLC ",1913 Eastside Avenue ,Nashville,3154,TN,Tennessee,37206,Talent representative,10196
32130.61,Rebecca Lowe ,546 Hickory Trail Dr. ,Nashville,3154,TN,Tennessee,37209,Talent representative,10197
70000.00,Roscolusa LLC ,1611 Woodland ST ,Nashville,3154,TN,Tennessee,37206,Live venue operator or promoter,10198
427395.80,"Rudy's Jazz Room, LLC ",809 Gleaves St. ,Nashville,3154,TN,Tennessee,37203,Live venue operator or promoter,10199
3282604.30,"Sandbox Entertainment Group, LLC ",3810 Bedford Ave STE 200 ,Nashville,3154,TN,Tennessee,37215,Talent representative,10200
153050.58,Sawyer and Garner LLC ,4422 Pecan Valley Rd ,Nashville,3154,TN,Tennessee,37218,Talent representative,10201
915564.13,"ShopKeeper Management, Inc. ",918 19th Ave S ,Nashville,3154,TN,Tennessee,37212,Talent representative,10202
104461.20,Springwater Inc. ,115 27th Ave N,Nashville,3154,TN,Tennessee,37209,Live venue operator or promoter,10203
9304724.70,TENNESSEE PERFORMING ARTS CENTER MANAGEMENT CORPORATION ,505 DEADERICK ST FL 3,Nashville,3154,TN,Tennessee,37243,Live venue operator or promoter,10204
616333.76,The Basement East LP ,917 Woodland Street,Nashville,3154,TN,Tennessee,37206,Live venue operator or promoter,10205
79668.23,The East Room ,2412 Gallatin ave ,Nashville,3154,TN,Tennessee,37206,Live venue operator or promoter,10206
1543560.75,The Listening Room LLC ,618 4th Avenue South ,Nashville,3154,TN,Tennessee,37210,Live venue operator or promoter,10207
741970.00,THE PROGRESSIVE GLOBAL AGENCY INC ,103 W Tyne Dr ,Nashville,3154,TN,Tennessee,37205,Talent representative,10208
509598.10,The Relay Group LLC ,3011 Poston Ave ,Nashville,3154,TN,Tennessee,37203,Talent representative,10209
232821.40,"Third Coast Comedy, LLC ",1310 Clinton Street Suite 121,Nashville,3154,TN,Tennessee,37203,Live venue operator or promoter,10210
990771.40,"TKO ARTIST MANAGEMENT, LLC ",PO Box 58987 ,Nashville,3154,TN,Tennessee,37215,Talent representative,10211
886067.00,TT Management ,818 Meridian St,Nashville,3154,TN,Tennessee,37207,Talent representative,10212
1116399.15,Vinman Corp ,816 3rd Ave S ,Nashville,3154,TN,Tennessee,37210,Live venue operator or promoter,10213
115001.21,Whizbang Inc. ,116 Oriel Avenue ,Nashville,3154,TN,Tennessee,37210,Talent representative,10214
160296.05,"Whizzbangbam, LLC ",900 Division Street ,Nashville,3154,TN,Tennessee,37203,Talent representative,10215
1975471.85,Zaniemak's Inc ,2025 8th Ave South ,Nashville,3154,TN,Tennessee,37204,Live venue operator or promoter,10216
742000.11,"Inspired Motion Picture Group, Inc. ",424 Heritage Boulevard ,Newport,3155,TN,Tennessee,37821,Motion picture theater operator,10217
84899.20,Oak Ridge Community Playhouse ,P. O. Box 5705 ,Oak Ridge,3156,TN,Tennessee,37831,Live performing arts organization operator,10218
158786.31,The Hartley Company LLC ,345 Harbor Dr ,Old Hickory,3157,TN,Tennessee,37138,Talent representative,10219
225663.82,Capitol 3 Theatre ,19552 Alberta St ,Oneidsa,3158,TN,Tennessee,37841,Motion picture theater operator,10220
439170.30,"Parisian Theatre, LLC ",P.O. Box 42 ,Paris,3159,TN,Tennessee,38242,Motion picture theater operator,10221
1381383.99,"Loblolly Ventures, LLC ",555 Charlie Roberts Rd ,Pelham,3160,TN,Tennessee,37366,Live venue operator or promoter,10222
10000000.00,"Great Choice Investments, LLC ",3849 Parkway ,Pigeon Forge,3161,TN,Tennessee,37863,Live venue operator or promoter,10223
71415.00,Main Event Theater INC ,2828 parkway # 15,Pigeon Forge,3161,TN,Tennessee,37863,Live venue operator or promoter,10224
582970.13,Pigeon Forge Cinemas LLC ,2530 Parkway ,Pigeon Forge,3161,TN,Tennessee,37863,Motion picture theater operator,10225
36067.62,"Lynnville Area Arts Association, Inc ",103 N. First St ,Pulaski,3162,TN,Tennessee,38478,Live performing arts organization operator,10226
215217.00,"SOUTHGATE CINEMA COMPLEX, LLC ",410 Florence Rd,Savannah,3163,TN,Tennessee,38372,Motion picture theater operator,10227
1130270.85,"National Quartet Convention, Inc. ",663 South Arch Rock Dr. ,Sevierville,3164,TN,Tennessee,37864,Live venue operator or promoter,10228
203581.43,"Micah Otano Production Services, Inc. ",2018 Morton Dr. ,Spring Hill,3165,TN,Tennessee,37174,Theatrical producer,10229
62721.00,Paul Belcher Concerts ,152 Carroll Road ,Tellico Plains,3166,TN,Tennessee,37385,Live venue operator or promoter,10230
183524.73,Great Smoky Mountain Heritage Center ,123 Cromwell Drive,Townsend,3167,TN,Tennessee,37882,Museum Operator,10231
20825.07,Tullahoma Fine Arts Center Inc ,401 S Jackson Street ,Tullahoma,3168,TN,Tennessee,37388,Museum Operator,10232
77850.00,Tullahoma South Jackson Civic Association ,404 S. Jackson StreetC P. O. Box 326,Tullahoma,3168,TN,Tennessee,37388,Live performing arts organization operator,10233
719837.65,"Discovery Park of America, Inc. ",830 Everett Blvd. ,Union City,3169,TN,Tennessee,38261,Museum Operator,10234
108134.10,"Flexer Theaters, Inc. ",106 West Court Square ,Waverly,3170,TN,Tennessee,37185,Motion picture theater operator,10235
4128.62,Kevin Kingsbury ,109 holly lane ,Whitehouse,3171,TN,Tennessee,37188,Talent representative,10236
597599.45,"Montana Rae, LLC ",365 Matthew Branch Road ,Winchester,3172,TN,Tennessee,37398,Motion picture theater operator,10237
60544.21,The Arts Center of Cannon County ,1424 John Bragg Highway ,Woodbury,3173,TN,Tennessee,37190,Live performing arts organization operator,10238
29308.73,Abilene Philharmonic Association ,1102 North 3rd St. Suite C,Abilene,3174,TX,Texas,79601,Live performing arts organization operator,10239
114064.28,"Historic Paramount Theatre, Inc ",352 Cypress St ,Abilene,3174,TX,Texas,79601,Motion picture theater operator,10240
5743.35,PT EVENT CENTER ,5126 BRICK RD,Abilene,3174,TX,Texas,79601,Live venue operator or promoter,10241
33501.15,Upstairs Club Inco ,141 1/2 Oak St ,Abilene,3174,TX,Texas,79602,Live venue operator or promoter,10242
499007.00,vip sports getaway llc ,104 spinks road ,Abilene,3174,TX,Texas,79603,Live venue operator or promoter,10243
1374.30,WaterTower Theatre ,15650 ADDISON RD ,Addison,3175,TX,Texas,75001,Live performing arts organization operator,10244
1787197.41,City of Allen ,305 CENTURY PARKWAY ,Allen,3176,TX,Texas,75013,Live venue operator or promoter,10245
1009143.45,TCG Entertainment LLC ,414 woodlake drive,Allen,3176,TX,Texas,75013,Theatrical producer,10246
213956.43,"The Grand Clubs, LLC ",1115 Waterford Way,Allen,3176,TX,Texas,75013,Live venue operator or promoter,10247
